Fecha,TRM,TRM_MA_30,TRM_MA_90
2006-04-01,2293.38,2263.9890000000005,2264.1697777777777
2006-04-02,2293.38,2265.3866666666663,2264.2715555555556
2006-04-03,2293.38,2266.627,2264.3733333333334
2006-04-04,2296.18,2267.9606666666664,2264.527888888889
2006-04-05,2288.67,2269.0440000000003,2264.6005555555553
2006-04-06,2294.99,2270.239666666667,2264.7672222222222
2006-04-07,2313.05,2272.0710000000004,2265.1522222222225
2006-04-08,2342.35,2274.997666666667,2265.862777777778
2006-04-09,2342.35,2277.8203333333336,2266.5733333333333
2006-04-10,2342.35,2280.3936666666664,2267.2838888888887
2006-04-11,2352.58,2283.308,2268.128333333333
2006-04-12,2336.26,2285.6783333333337,2268.812
2006-04-13,2335.16,2288.0683333333336,2269.485
2006-04-14,2335.16,2290.493333333333,2270.1722222222224
2006-04-15,2335.16,2293.014333333333,2270.8594444444443
2006-04-16,2335.16,2295.5860000000002,2271.5466666666666
2006-04-17,2335.16,2298.191,2272.233888888889
2006-04-18,2366.15,2301.8289999999997,2273.2924444444443
2006-04-19,2349.03,2304.896333333333,2274.1533333333336
2006-04-20,2344.73,2307.8203333333336,2274.987
2006-04-21,2336.1,2310.384,2275.728
2006-04-22,2337.42,2312.854333333333,2276.4836666666665
2006-04-23,2337.42,2315.252,2277.239333333333
2006-04-24,2337.42,2317.601,2278.0768888888892
2006-04-25,2332.99,2319.802333333333,2278.8559999999998
2006-04-26,2348.49,2322.5203333333334,2279.689222222222
2006-04-27,2373.94,2326.0400000000004,2280.8346666666666
2006-04-28,2375.66,2329.3593333333333,2282.045777777778
2006-04-29,2375.03,2332.302666666666,2283.2498888888886
2006-04-30,2375.03,2335.137666666667,2284.4539999999997
2006-05-01,2375.03,2337.8593333333333,2285.6693333333333
2006-05-02,2375.03,2340.581,2286.8626666666664
2006-05-03,2380.31,2343.478666666667,2288.1173333333336
2006-05-04,2377.59,2346.1923333333334,2289.3564444444446
2006-05-05,2381.36,2349.2819999999997,2290.646888888889
2006-05-06,2370.63,2351.8033333333337,2291.818111111111
2006-05-07,2370.63,2353.7226666666666,2292.9893333333334
2006-05-08,2370.63,2354.665333333333,2294.2225555555556
2006-05-09,2351.06,2354.9556666666667,2295.272444444445
2006-05-10,2338.76,2354.8360000000002,2296.157888888889
2006-05-11,2329.35,2354.0616666666665,2296.9623333333334
2006-05-12,2346.06,2354.3883333333333,2297.995222222222
2006-05-13,2375.86,2355.745,2299.3592222222223
2006-05-14,2375.86,2357.101666666667,2300.7232222222224
2006-05-15,2375.86,2358.4583333333335,2302.0768888888892
2006-05-16,2424.27,2361.4286666666667,2303.9578888888886
2006-05-17,2410.96,2363.9553333333333,2305.7054444444443
2006-05-18,2435.52,2366.2676666666666,2307.721111111111
2006-05-19,2450.63,2369.6543333333334,2309.907111111111
2006-05-20,2452.5,2373.2466666666664,2312.113888888889
2006-05-21,2452.5,2377.1266666666666,2314.320666666667
2006-05-22,2452.5,2380.962666666667,2316.5274444444444
2006-05-23,2493.98,2386.1813333333334,2319.200333333333
2006-05-24,2490.06,2391.2693333333327,2321.847888888889
2006-05-25,2518.34,2397.447666666667,2324.8305555555557
2006-05-26,2517.44,2403.0793333333336,2327.8445555555554
2006-05-27,2475.75,2406.473,2330.3953333333334
2006-05-28,2475.75,2409.8093333333336,2332.946111111111
2006-05-29,2475.75,2413.166666666667,2335.484222222222
2006-05-30,2475.75,2416.524,2338.0402222222224
2006-05-31,2482.41,2420.103333333333,2340.6505555555555
2006-06-01,2486.07,2423.8046666666664,2343.2574444444444
2006-06-02,2484.62,2427.2816666666668,2345.795777777778
2006-06-03,2450.8,2429.722,2347.9583333333335
2006-06-04,2450.8,2432.036666666667,2350.120888888889
2006-06-05,2450.8,2434.7090000000003,2352.250666666667
2006-06-06,2443.72,2437.145333333334,2354.3129999999996
2006-06-07,2470.99,2440.4906666666666,2356.717888888889
2006-06-08,2482.15,2444.8603333333335,2359.212111111111
2006-06-09,2511.34,2450.613,2361.9475555555555
2006-06-10,2510.82,2456.662,2364.6772222222226
2006-06-11,2510.82,2462.1540000000005,2367.406888888889
2006-06-12,2510.82,2466.652666666667,2370.155333333333
2006-06-13,2534.83,2471.951666666667,2373.1822222222227
2006-06-14,2569.1,2478.3930000000005,2376.621888888889
2006-06-15,2570.11,2483.2543333333333,2380.0896666666667
2006-06-16,2564.3,2488.3656666666666,2383.504
2006-06-17,2559.04,2492.483,2386.8598888888887
2006-06-18,2559.04,2496.0966666666664,2390.215777777778
2006-06-19,2559.04,2499.648,2393.5716666666667
2006-06-20,2559.04,2503.199333333333,2396.903333333333
2006-06-21,2568.12,2507.0533333333337,2400.290111111111
2006-06-22,2566.76,2509.4793333333337,2403.6375555555555
2006-06-23,2578.02,2512.411333333334,2407.093888888889
2006-06-24,2607.13,2515.3709999999996,2410.873666666667
2006-06-25,2607.13,2518.3606666666665,2414.6534444444446
2006-06-26,2607.13,2522.74,2418.4176666666667
2006-06-27,2607.13,2527.1193333333335,2422.096
2006-06-28,2619.75,2531.9193333333333,2425.7962222222222
2006-06-29,2634.06,2537.1963333333333,2429.619333333333
2006-06-30,2633.12,2542.2200000000003,2433.394222222222
2006-07-01,2579.08,2545.3203333333336,2436.568666666667
2006-07-02,2579.08,2548.469,2439.7431111111114
2006-07-03,2579.08,2552.7450000000003,2442.8864444444444
2006-07-04,2579.08,2557.021,2446.1132222222222
2006-07-05,2579.08,2561.2969999999996,2449.2697777777776
2006-07-06,2574.74,2565.6643333333336,2452.1774444444445
2006-07-07,2562.85,2568.7263333333335,2454.6274444444443
2006-07-08,2525.5,2570.171333333333,2456.662444444444
2006-07-09,2525.5,2570.6433333333334,2458.6974444444445
2006-07-10,2525.5,2571.132666666667,2460.6187777777777
2006-07-11,2491.45,2570.487,2462.3431111111113
2006-07-12,2488.33,2569.7373333333335,2464.045
2006-07-13,2512.4,2568.989666666667,2466.0143333333335
2006-07-14,2534.13,2567.824,2468.2251111111113
2006-07-15,2549.77,2567.1459999999997,2470.6096666666667
2006-07-16,2549.77,2566.6616666666664,2472.9942222222226
2006-07-17,2549.77,2566.3526666666667,2475.0344444444445
2006-07-18,2556.72,2566.2753333333335,2477.342111111111
2006-07-19,2531.85,2565.3689999999997,2479.4212222222222
2006-07-20,2521.18,2564.1070000000004,2481.4776666666667
2006-07-21,2521.18,2562.542333333333,2483.5194444444446
2006-07-22,2470.32,2559.3276666666666,2484.9961111111115
2006-07-23,2470.32,2555.7376666666664,2486.4727777777775
2006-07-24,2470.32,2551.1773333333335,2487.998666666667
2006-07-25,2450.79,2545.966,2489.1353333333336
2006-07-26,2458.56,2541.0136666666667,2490.0755555555556
2006-07-27,2466.95,2536.341,2491.0898888888887
2006-07-28,2443.35,2530.461,2491.849
2006-07-29,2426.0,2523.5256666666664,2492.4153333333334
2006-07-30,2426.0,2516.6216666666664,2492.9816666666666
2006-07-31,2426.0,2511.519,2493.5480000000002
2006-08-01,2426.52,2506.4336666666663,2494.0614444444445
2006-08-02,2436.43,2501.6786666666662,2494.715222222222
2006-08-03,2429.24,2496.684,2495.2472222222223
2006-08-04,2415.51,2491.231666666667,2495.745888888889
2006-08-05,2389.87,2485.0693333333334,2495.9596666666666
2006-08-06,2389.87,2479.303333333333,2496.173444444444
2006-08-07,2389.87,2474.782333333333,2496.6046666666666
2006-08-08,2389.87,2470.2613333333334,2497.172555555556
2006-08-09,2388.13,2465.6823333333327,2497.8256666666666
2006-08-10,2363.82,2461.428,2498.023
2006-08-11,2363.56,2457.269,2497.8863333333334
2006-08-12,2371.77,2452.5813333333335,2497.840888888889
2006-08-13,2371.77,2447.1693333333333,2497.7954444444445
2006-08-14,2371.77,2441.236,2497.212111111111
2006-08-15,2372.95,2435.3419999999996,2496.789777777778
2006-08-16,2362.28,2429.0923333333335,2495.976
2006-08-17,2356.49,2422.4179999999997,2494.93
2006-08-18,2366.36,2416.9016666666666,2493.972888888889
2006-08-19,2370.49,2411.8786666666665,2493.0616666666665
2006-08-20,2370.49,2406.855666666667,2492.150444444444
2006-08-21,2370.49,2403.528,2490.7783333333336
2006-08-22,2370.49,2400.2003333333337,2489.449777777778
2006-08-23,2362.67,2396.612,2487.7201111111112
2006-08-24,2374.59,2394.072,2486.1328888888893
2006-08-25,2398.0,2392.053333333333,2485.2690000000002
2006-08-26,2425.65,2390.6766666666663,2484.7123333333334
2006-08-27,2425.65,2390.086666666667,2484.1556666666665
2006-08-28,2425.65,2390.075,2483.599
2006-08-29,2409.54,2389.5263333333337,2482.7893333333336
2006-08-30,2402.07,2388.728666666667,2481.856
2006-08-31,2396.63,2387.7323333333334,2480.8783333333336
2006-09-01,2398.56,2386.4700000000003,2480.297888888889
2006-09-02,2398.83,2385.4563333333335,2479.720444444444
2006-09-03,2398.83,2384.900333333333,2479.1430000000005
2006-09-04,2398.83,2385.199,2478.644222222222
2006-09-05,2398.83,2385.497666666667,2477.842444444444
2006-09-06,2377.18,2385.074666666667,2476.6761111111114
2006-09-07,2381.46,2384.7943333333333,2475.233
2006-09-08,2387.31,2384.7670000000003,2473.8606666666665
2006-09-09,2388.54,2385.591,2472.502
2006-09-10,2388.54,2386.423666666667,2471.1433333333334
2006-09-11,2388.54,2386.9826666666663,2469.5178888888886
2006-09-12,2409.93,2388.2546666666667,2467.749333333333
2006-09-13,2406.89,2389.4253333333336,2465.9357777777777
2006-09-14,2399.92,2390.3243333333335,2464.1093333333333
2006-09-15,2392.81,2391.3419999999996,2462.2623333333336
2006-09-16,2390.66,2392.481,2460.3914444444445
2006-09-17,2390.66,2393.2909999999997,2458.5205555555553
2006-09-18,2390.66,2393.963333333333,2456.6496666666667
2006-09-19,2395.43,2394.794666666667,2454.730888888889
2006-09-20,2396.41,2395.6586666666667,2452.838111111111
2006-09-21,2399.46,2396.624333333333,2450.8541111111113
2006-09-22,2408.62,2398.156,2448.6484444444445
2006-09-23,2417.23,2399.577333333333,2446.5384444444444
2006-09-24,2417.23,2400.2183333333332,2444.4284444444443
2006-09-25,2417.23,2399.9376666666667,2442.3184444444446
2006-09-26,2420.25,2399.7576666666664,2440.101777777778
2006-09-27,2411.68,2399.2920000000004,2437.630888888889
2006-09-28,2399.36,2398.952666666666,2435.0335555555553
2006-09-29,2397.07,2398.786,2433.011222222222
2006-09-30,2394.31,2398.7086666666664,2430.958222222222
2006-10-01,2394.31,2398.567,2428.905222222222
2006-10-02,2394.31,2398.416333333333,2426.852222222222
2006-10-03,2390.41,2398.1356666666666,2424.755888888889
2006-10-04,2396.38,2398.0539999999996,2422.774111111111
2006-10-05,2403.43,2398.207333333333,2421.0027777777777
2006-10-06,2393.47,2398.750333333333,2419.5357777777776
2006-10-07,2395.23,2399.2093333333332,2418.0883333333336
2006-10-08,2395.23,2399.4733333333334,2416.640888888889
2006-10-09,2395.23,2399.6963333333333,2415.5717777777777
2006-10-10,2395.23,2399.919333333333,2414.5373333333337
2006-10-11,2387.11,2399.8716666666664,2413.145222222222
2006-10-12,2389.07,2399.1763333333333,2411.5334444444447
2006-10-13,2374.51,2398.0969999999998,2409.586111111111
2006-10-14,2356.53,2396.6506666666664,2407.4390000000003
2006-10-15,2356.53,2395.441333333333,2405.291888888889
2006-10-16,2356.53,2394.3036666666667,2403.0675555555554
2006-10-17,2356.53,2393.166,2401.1195555555555
2006-10-18,2359.41,2392.124333333333,2399.322111111111
2006-10-19,2348.43,2390.5576666666666,2397.4026666666664
2006-10-20,2345.49,2388.860333333333,2396.015666666666
2006-10-21,2340.89,2386.9080000000004,2394.5775555555556
2006-10-22,2340.89,2384.6503333333335,2393.1394444444445
2006-10-23,2340.89,2382.1056666666673,2391.918333333333
2006-10-24,2341.51,2379.5816666666665,2390.617777777778
2006-10-25,2341.33,2377.0516666666667,2389.222
2006-10-26,2339.92,2374.3740000000003,2388.072777777778
2006-10-27,2327.23,2371.559,2386.9753333333333
2006-10-28,2314.76,2368.7390000000005,2385.7393333333334
2006-10-29,2314.76,2365.9953333333333,2384.5033333333336
2006-10-30,2314.76,2363.3436666666666,2383.2615555555553
2006-10-31,2315.38,2360.712666666667,2381.9165555555555
2006-11-01,2308.49,2357.8520000000003,2380.574888888889
2006-11-02,2302.64,2354.926333333334,2379.320777777778
2006-11-03,2296.65,2351.602,2378.285
2006-11-04,2300.88,2348.183666666667,2377.2962222222222
2006-11-05,2300.88,2345.0973333333336,2376.3074444444446
2006-11-06,2300.88,2341.952333333333,2375.3186666666666
2006-11-07,2300.88,2338.807333333333,2374.3492222222226
2006-11-08,2288.13,2335.2373333333335,2373.5082222222222
2006-11-09,2282.52,2331.4803333333334,2372.6077777777778
2006-11-10,2268.47,2327.525666666667,2371.46
2006-11-11,2277.66,2323.812,2370.4143333333336
2006-11-12,2277.66,2320.583666666667,2369.3686666666667
2006-11-13,2277.66,2317.9546666666665,2368.3098888888885
2006-11-14,2277.66,2315.3256666666666,2367.3696666666665
2006-11-15,2277.21,2312.6816666666664,2366.4887777777776
2006-11-16,2274.26,2309.9393333333333,2365.465444444444
2006-11-17,2276.37,2307.171333333333,2364.4196666666667
2006-11-18,2285.65,2305.078666666667,2363.4770000000003
2006-11-19,2285.65,2303.084,2362.5343333333335
2006-11-20,2285.65,2301.2426666666665,2361.5916666666667
2006-11-21,2283.99,2299.3459999999995,2360.717444444444
2006-11-22,2282.67,2297.405333333333,2359.696111111111
2006-11-23,2283.33,2295.466,2358.4219999999996
2006-11-24,2283.33,2293.5326666666665,2356.8406666666665
2006-11-25,2298.52,2292.152666666667,2355.4281111111113
2006-11-26,2298.52,2291.195666666667,2354.0155555555557
2006-11-27,2298.52,2290.654333333333,2352.782
2006-11-28,2320.64,2290.8503333333333,2351.877222222222
2006-11-29,2317.35,2290.936666666667,2350.996333333333
2006-11-30,2300.42,2290.438,2349.905888888889
2006-12-01,2295.99,2290.021333333333,2348.7632222222223
2006-12-02,2293.42,2289.714,2347.592
2006-12-03,2293.42,2289.6063333333336,2346.420777777778
2006-12-04,2293.42,2289.3576666666663,2345.2495555555556
2006-12-05,2292.63,2289.082666666667,2344.310111111111
2006-12-06,2278.97,2288.3523333333337,2343.171333333333
2006-12-07,2279.82,2287.650333333333,2341.977
2006-12-08,2280.5,2287.3959999999997,2340.776555555555
2006-12-09,2280.5,2287.328666666667,2339.576111111111
2006-12-10,2280.5,2287.7296666666666,2338.375666666667
2006-12-11,2280.5,2287.824333333333,2336.9375555555557
2006-12-12,2272.09,2287.6386666666663,2335.4397777777776
2006-12-13,2272.27,2287.4590000000003,2334.0214444444446
2006-12-14,2272.75,2287.2953333333335,2332.6874444444443
2006-12-15,2270.18,2287.061,2331.3487777777777
2006-12-16,2262.15,2286.6573333333336,2329.920888888889
2006-12-17,2262.15,2286.1833333333334,2328.493
2006-12-18,2262.15,2285.4,2327.0121111111116
2006-12-19,2255.38,2284.3910000000005,2325.445111111111
2006-12-20,2249.28,2283.1786666666667,2323.776444444444
2006-12-21,2234.36,2281.5243333333337,2321.840222222222
2006-12-22,2229.28,2279.744666666667,2319.751888888889
2006-12-23,2228.76,2277.925666666667,2317.657777777778
2006-12-24,2228.76,2276.1066666666666,2315.5636666666664
2006-12-25,2228.76,2273.7813333333334,2313.4359999999997
2006-12-26,2228.76,2271.4559999999997,2311.4035555555556
2006-12-27,2225.44,2269.02,2309.4711111111114
2006-12-28,2233.31,2266.109,2307.6515555555557
2006-12-29,2238.79,2263.4903333333336,2305.9235555555556
2006-12-30,2238.79,2261.436,2304.1955555555555
2006-12-31,2238.79,2259.5293333333334,2302.467555555556
2007-01-01,2238.79,2257.7083333333335,2300.782888888889
2007-01-02,2238.79,2255.887333333333,2299.0318888888887
2007-01-03,2231.42,2253.8206666666665,2297.1206666666667
2007-01-04,2218.11,2251.3366666666666,2295.1722222222224
2007-01-05,2218.05,2249.306,2293.203555555556
2007-01-06,2228.38,2247.5913333333333,2291.3496666666665
2007-01-07,2228.38,2245.8540000000003,2289.4957777777777
2007-01-08,2228.38,2244.116666666667,2287.641888888889
2007-01-09,2228.38,2242.3793333333333,2285.878222222222
2007-01-10,2238.52,2240.9800000000005,2284.2054444444443
2007-01-11,2250.6,2240.2636666666667,2282.8286666666663
2007-01-12,2231.48,2238.9040000000005,2281.4392222222223
2007-01-13,2221.35,2237.190666666667,2279.9372222222223
2007-01-14,2221.35,2235.563,2278.4352222222224
2007-01-15,2221.35,2234.203,2276.933222222222
2007-01-16,2221.35,2232.8430000000003,2275.3992222222223
2007-01-17,2221.96,2231.5033333333336,2273.9939999999997
2007-01-18,2224.22,2230.4646666666667,2272.6465555555556
2007-01-19,2226.06,2229.690666666667,2271.3706666666667
2007-01-20,2229.29,2229.521666666667,2270.130666666667
2007-01-21,2229.29,2229.522,2268.8906666666667
2007-01-22,2229.29,2229.5396666666666,2267.643777777778
2007-01-23,2240.32,2229.925,2266.5214444444446
2007-01-24,2250.38,2230.6456666666663,2265.526555555555
2007-01-25,2254.67,2231.5093333333334,2264.7203333333337
2007-01-26,2252.88,2232.424,2264.032777777778
2007-01-27,2259.43,2233.2946666666667,2263.418
2007-01-28,2259.43,2233.9826666666663,2262.8032222222223
2007-01-29,2259.43,2234.6706666666664,2262.1815555555554
2007-01-30,2261.22,2235.4183333333335,2261.6563333333334
2007-01-31,2259.72,2236.116,2261.1794444444445
2007-02-01,2255.17,2236.662,2260.7185555555557
2007-02-02,2246.06,2237.15,2260.1094444444443
2007-02-03,2241.53,2237.9306666666666,2259.45
2007-02-04,2241.53,2238.713333333333,2258.7905555555553
2007-02-05,2241.53,2239.1516666666666,2258.131111111111
2007-02-06,2229.3,2239.182333333333,2257.4774444444442
2007-02-07,2232.37,2239.315333333333,2256.9202222222225
2007-02-08,2235.3,2239.5460000000003,2256.5516666666667
2007-02-09,2239.2,2239.5686666666666,2256.124333333333
2007-02-10,2229.87,2238.8776666666668,2255.5933333333337
2007-02-11,2229.87,2238.824,2255.0623333333333
2007-02-12,2229.87,2239.108,2254.5313333333334
2007-02-13,2230.4,2239.4096666666665,2254.011222222222
2007-02-14,2223.3,2239.474666666667,2253.445
2007-02-15,2221.43,2239.4773333333337,2252.8345555555557
2007-02-16,2219.15,2239.3836666666666,2252.0956666666666
2007-02-17,2221.7,2239.299666666667,2251.385111111111
2007-02-18,2221.7,2239.1543333333334,2250.6745555555553
2007-02-19,2221.7,2238.9013333333332,2249.982444444445
2007-02-20,2221.7,2238.648333333333,2249.305
2007-02-21,2220.76,2238.364,2248.6097777777777
2007-02-22,2218.78,2237.646,2247.892555555555
2007-02-23,2214.44,2236.448,2246.9583333333335
2007-02-24,2216.57,2235.178,2246.047777777778
2007-02-25,2216.57,2233.9676666666664,2245.137222222222
2007-02-26,2216.57,2232.5389999999998,2243.980888888889
2007-02-27,2211.46,2230.94,2242.8043333333335
2007-02-28,2224.12,2229.763,2241.9565555555555
2007-03-01,2231.94,2228.787,2241.244888888889
2007-03-02,2246.88,2228.359,2240.7277777777776
2007-03-03,2242.62,2227.940666666667,2240.1633333333334
2007-03-04,2242.62,2227.826,2239.5988888888887
2007-03-05,2242.62,2227.862333333333,2239.0432222222225
2007-03-06,2245.71,2228.0016666666666,2238.6736666666666
2007-03-07,2222.45,2227.3656666666666,2238.0362222222225
2007-03-08,2218.94,2227.0203333333334,2237.3522222222223
2007-03-09,2214.05,2226.4096666666665,2236.613888888889
2007-03-10,2210.98,2225.599,2235.8414444444447
2007-03-11,2210.98,2224.6583333333333,2235.0690000000004
2007-03-12,2210.98,2224.0286666666666,2234.39
2007-03-13,2205.77,2223.2253333333333,2233.6511111111113
2007-03-14,2206.38,2222.4423333333334,2232.9136666666664
2007-03-15,2210.12,2221.7663333333335,2232.2463333333335
2007-03-16,2197.76,2220.915,2231.530888888889
2007-03-17,2204.05,2220.335666666667,2230.8853333333336
2007-03-18,2204.05,2219.8323333333333,2230.239777777778
2007-03-19,2204.05,2219.244,2229.6694444444443
2007-03-20,2204.05,2218.6556666666665,2229.166888888889
2007-03-21,2186.21,2217.472666666667,2228.6318888888886
2007-03-22,2172.6,2215.8360000000002,2228.002111111111
2007-03-23,2168.95,2214.109,2227.337555555556
2007-03-24,2174.72,2212.6403333333337,2226.7371111111115
2007-03-25,2174.72,2211.3163333333337,2226.1366666666663
2007-03-26,2174.72,2209.921333333333,2225.536222222222
2007-03-27,2172.14,2208.4403333333335,2224.944
2007-03-28,2172.09,2206.9576666666667,2224.2637777777777
2007-03-29,2169.67,2205.5646666666667,2223.495777777778
2007-03-30,2155.06,2203.262666666667,2222.5654444444444
2007-03-31,2190.3,2201.874666666666,2222.0266666666666
2007-04-01,2190.3,2199.9886666666666,2221.4878888888884
2007-04-02,2190.3,2198.2446666666665,2220.949111111111
2007-04-03,2189.18,2196.4633333333336,2220.4797777777776
2007-04-04,2171.47,2194.0916666666667,2219.9615555555556
2007-04-05,2166.93,2191.4656666666665,2219.3935555555554
2007-04-06,2166.93,2189.615,2218.710777777778
2007-04-07,2166.93,2187.8813333333333,2218.0280000000002
2007-04-08,2166.93,2186.3106666666663,2217.345222222222
2007-04-09,2166.93,2184.8423333333335,2216.662444444444
2007-04-10,2164.55,2183.2946666666667,2215.8405555555555
2007-04-11,2157.82,2181.5226666666667,2214.8096666666665
2007-04-12,2154.61,2179.8173333333334,2213.9555555555557
2007-04-13,2152.65,2178.0263333333332,2213.192222222222
2007-04-14,2138.74,2175.647,2212.274333333333
2007-04-15,2138.74,2173.6796666666664,2211.3564444444446
2007-04-16,2138.74,2171.5026666666668,2210.4385555555555
2007-04-17,2136.82,2169.2616666666668,2209.4925555555556
2007-04-18,2141.35,2167.1716666666666,2208.571777777778
2007-04-19,2148.46,2165.3186666666666,2207.7095555555557
2007-04-20,2143.31,2163.8886666666667,2206.7542222222223
2007-04-21,2121.42,2162.1826666666666,2205.5556666666666
2007-04-22,2121.42,2160.5983333333334,2204.357111111111
2007-04-23,2121.42,2158.8216666666663,2203.036
2007-04-24,2115.56,2156.849666666667,2201.538
2007-04-25,2119.37,2155.0046666666667,2200.0346666666665
2007-04-26,2112.61,2153.0203333333334,2198.4761111111106
2007-04-27,2111.52,2151.001333333333,2196.8326666666667
2007-04-28,2110.67,2149.034666666667,2195.179777777778
2007-04-29,2110.67,2147.555,2193.526888888889
2007-04-30,2110.67,2144.9006666666664,2191.8541111111113
2007-05-01,2104.16,2142.0293333333334,2190.125666666667
2007-05-02,2104.16,2139.158,2188.4477777777774
2007-05-03,2085.18,2135.691333333333,2186.660222222222
2007-05-04,2077.12,2132.546333333333,2184.8334444444445
2007-05-05,2069.01,2129.2823333333336,2182.9165555555555
2007-05-06,2069.01,2126.018333333333,2180.9996666666666
2007-05-07,2069.01,2122.7543333333333,2179.218666666667
2007-05-08,2081.24,2119.8979999999997,2177.539444444444
2007-05-09,2074.03,2116.8013333333333,2175.7475555555557
2007-05-10,2045.51,2112.8333333333335,2173.595444444444
2007-05-11,2041.39,2108.952333333333,2171.501222222222
2007-05-12,2029.2,2104.772,2169.2715555555556
2007-05-13,2029.2,2100.657,2167.041888888889
2007-05-14,2029.2,2097.005666666667,2164.8063333333334
2007-05-15,2002.04,2092.449,2162.347888888889
2007-05-16,1995.17,2087.6633333333334,2159.833888888889
2007-05-17,1988.01,2082.703,2157.2656666666667
2007-05-18,1990.43,2077.6723333333334,2154.696
2007-05-19,1985.33,2072.2346666666667,2152.0696666666668
2007-05-20,1985.33,2066.9686666666666,2149.443333333333
2007-05-21,1985.33,2062.432333333333,2146.8170000000005
2007-05-22,1985.33,2057.8959999999997,2144.201111111111
2007-05-23,1957.54,2052.4333333333334,2141.2984444444446
2007-05-24,1963.56,2047.366666666667,2138.510888888889
2007-05-25,1962.59,2042.1406666666667,2135.688888888889
2007-05-26,1934.55,2036.2053333333336,2132.5553333333332
2007-05-27,1934.55,2030.3063333333332,2129.421777777778
2007-05-28,1934.55,2024.4356666666667,2126.345
2007-05-29,1934.55,2018.5649999999998,2123.1275555555553
2007-05-30,1914.96,2012.0413333333336,2119.6055555555554
2007-05-31,1930.64,2006.2573333333335,2116.0917777777777
2007-06-01,1900.09,1999.4550000000002,2112.2858888888886
2007-06-02,1885.8,1992.8090000000002,2108.3212222222223
2007-06-03,1885.8,1986.4316666666666,2104.3565555555556
2007-06-04,1885.8,1980.3246666666666,2100.357555555556
2007-06-05,1882.06,1974.093,2096.5754444444447
2007-06-06,1877.88,1967.7220000000002,2092.785888888889
2007-06-07,1886.92,1961.2446666666667,2089.1511111111113
2007-06-08,1900.68,1955.4663333333333,2085.7033333333334
2007-06-09,1924.54,1951.4340000000002,2082.5206666666663
2007-06-10,1924.54,1947.539,2079.338
2007-06-11,1924.54,1944.0503333333331,2076.2132222222217
2007-06-12,1924.54,1940.5616666666667,2073.081666666667
2007-06-13,1931.36,1937.3003333333331,2069.9843333333333
2007-06-14,1947.37,1935.478,2067.202222222222
2007-06-15,1945.09,1933.8086666666666,2064.324888888889
2007-06-16,1920.25,1931.55,2061.1715555555556
2007-06-17,1920.25,1929.2106666666666,2058.0182222222224
2007-06-18,1920.25,1927.0413333333333,2054.864888888889
2007-06-19,1920.25,1924.8719999999998,2051.909777777778
2007-06-20,1896.07,1921.8966666666665,2048.8372222222224
2007-06-21,1905.13,1919.2233333333336,2045.905888888889
2007-06-22,1938.17,1918.5776666666668,2043.2775555555554
2007-06-23,1944.01,1917.926,2040.7141111111114
2007-06-24,1944.01,1917.3066666666666,2038.1506666666667
2007-06-25,1944.01,1917.6219999999998,2035.6158888888888
2007-06-26,1960.32,1918.481,2033.262888888889
2007-06-27,1965.31,1919.5063333333333,2030.9922222222222
2007-06-28,1982.29,1921.0976666666668,2029.0725555555555
2007-06-29,1958.09,1922.5353333333335,2026.4924444444446
2007-06-30,1960.61,1923.5343333333333,2023.9403333333335
2007-07-01,1960.61,1925.5516666666667,2021.3882222222223
2007-07-02,1960.61,1928.045333333333,2018.8485555555555
2007-07-03,1960.61,1930.539,2016.5056666666667
2007-07-04,1958.95,1932.9773333333333,2014.1947777777777
2007-07-05,1958.95,1935.5403333333334,2011.8838888888888
2007-07-06,1969.36,1938.5896666666665,2009.6886666666664
2007-07-07,1962.55,1941.1106666666667,2007.417777777778
2007-07-08,1962.55,1943.1729999999998,2005.146888888889
2007-07-09,1962.55,1944.4399999999998,2002.9024444444444
2007-07-10,1945.94,1945.1533333333334,2000.5482222222224
2007-07-11,1960.31,1946.3456666666668,1998.3893333333335
2007-07-12,1964.82,1947.6883333333333,1996.3023333333333
2007-07-13,1954.48,1948.4589999999998,1994.255
2007-07-14,1956.05,1948.7483333333332,1992.225111111111
2007-07-15,1956.05,1949.1136666666669,1990.1952222222224
2007-07-16,1956.05,1950.307,1988.1866666666665
2007-07-17,1942.43,1951.0463333333332,1985.9764444444443
2007-07-18,1931.04,1951.406,1983.5606666666665
2007-07-19,1928.59,1951.6840000000002,1981.1748888888887
2007-07-20,1921.04,1952.5163333333333,1978.9484444444442
2007-07-21,1921.04,1953.0466666666664,1976.7220000000002
2007-07-22,1921.04,1952.4756666666665,1974.4955555555553
2007-07-23,1921.04,1951.7099999999998,1972.334222222222
2007-07-24,1912.9,1950.673,1970.040111111111
2007-07-25,1916.23,1949.7469999999998,1967.8581111111112
2007-07-26,1935.68,1948.9256666666665,1965.9043333333332
2007-07-27,1981.58,1949.468,1964.4700000000003
2007-07-28,1984.1,1949.5283333333332,1963.0636666666664
2007-07-29,1984.1,1950.3953333333334,1961.6573333333333
2007-07-30,1984.1,1951.1783333333333,1960.3233333333335
2007-07-31,1971.8,1951.551333333333,1958.8526666666667
2007-08-01,1958.5,1951.481,1957.4451111111111
2007-08-02,1971.2,1951.834,1956.268222222222
2007-08-03,1957.68,1951.7916666666667,1955.0312222222221
2007-08-04,1963.69,1951.9496666666666,1953.8609999999999
